source,target,key,n_lines,n_tokens,edge_index,edge_type
#Othello_Oth,5.02.0110,18,1,1,1068,active
5.02.0110,#Desdemona_Oth,18,1,1,1068,passive
#Desdemona_Oth,5.02.0110,18,1,5,1069,active
5.02.0110,#Othello_Oth,18,1,5,1069,passive
#Othello_Oth,5.02.0110,19,2,12,1070,active
5.02.0110,#Desdemona_Oth,19,2,12,1070,passive
#Desdemona_Oth,5.02.0110,19,1,8,1071,active
5.02.0110,#Othello_Oth,19,1,8,1071,passive
#Othello_Oth,5.02.0110,20,2,14,1072,active
5.02.0110,#Desdemona_Oth,20,2,14,1072,passive
#Desdemona_Oth,5.02.0110,20,1,7,1073,active
5.02.0110,#Othello_Oth,20,1,7,1073,passive
#Othello_Oth,5.02.0110,21,1,9,1074,active
5.02.0110,#Desdemona_Oth,21,1,9,1074,passive
#Desdemona_Oth,5.02.0110,21,1,9,1075,active
5.02.0110,#Othello_Oth,21,1,9,1075,passive
#Othello_Oth,5.02.0110,22,1,2,1076,active
5.02.0110,#Desdemona_Oth,22,1,2,1076,passive
#Desdemona_Oth,5.02.0110,22,1,7,1077,active
5.02.0110,#Othello_Oth,22,1,7,1077,passive
#Othello_Oth,5.02.0110,23,1,4,1078,active
5.02.0110,#Desdemona_Oth,23,1,4,1078,passive
#Desdemona_Oth,5.02.0110,23,1,4,1079,active
5.02.0110,#Othello_Oth,23,1,4,1079,passive
#Othello_Oth,5.02.0110,24,1,6,1080,active
5.02.0110,#Desdemona_Oth,24,1,6,1080,passive
#Desdemona_Oth,5.02.0110,24,1,6,1081,active
5.02.0110,#Othello_Oth,24,1,6,1081,passive
#Othello_Oth,5.02.0110,25,1,4,1082,active
5.02.0110,#Desdemona_Oth,25,1,4,1082,passive
#Emilia_Oth,5.02.0111,0,1,10,1083,active
5.02.0111,#Desdemona_Oth,0,1,10,1083,passive
5.02.0111,#Othello_Oth,0,1,10,1083,passive
#Othello_Oth,5.02.0111,0,4,28,1084,active
5.02.0111,#Desdemona_Oth,1,4,28,1084,passive
5.02.0111,#Emilia_Oth,0,4,28,1084,passive
#Emilia_Oth,5.02.0111,1,1,6,1085,active
5.02.0111,#Desdemona_Oth,2,1,6,1085,passive
5.02.0111,#Othello_Oth,1,1,6,1085,passive
#Othello_Oth,5.02.0111,1,2,2,1086,active
5.02.0111,#Desdemona_Oth,3,2,2,1086,passive
5.02.0111,#Emilia_Oth,1,2,2,1086,passive
