tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.82,thou,fs-rom-0351150,,thou,#pns,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.82,weep’st,fs-rom-0351170,,weep,#vv2,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.82,not,fs-rom-0351190,,not,#xx,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.82,so,fs-rom-0351210,,so,#av,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.82,much,fs-rom-0351230,,much,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.82,for,fs-rom-0351250,,for,#acp-p,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.82,his,fs-rom-0351270,,his,#po,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.82,death,fs-rom-0351290,,death,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
l,,3.5.83,,ftln-2139,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
w,,3.5.83,As,fs-rom-0351300,,as,#acp-cs,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.83,that,fs-rom-0351320,,that,#cs,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.83,the,fs-rom-0351340,,the,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.83,villain,fs-rom-0351360,,villain,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.83,lives,fs-rom-0351380,,live,#vvz,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.83,which,fs-rom-0351400,,which,#crq-r,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.83,slaughtered,fs-rom-0351420,,slaughter,#vvd,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.83,him,fs-rom-0351440,,he,#pno,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
pc,,3.5.83,.,fs-rom-0351450,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
sp,,,,sp-2140,{'#Juliet_Rom'},,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
l,,3.5.84,,ftln-2140,,,,I,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
w,,3.5.84,What,fs-rom-0351470,,what,#crq-q,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.84,villain,fs-rom-0351490,,villain,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.84,",",fs-rom-0351500,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.84,madam,fs-rom-0351520,,madam,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.84,?,fs-rom-0351530,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
sp,,,,sp-2141,{'#LadyCapulet_Rom'},,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
l,,3.5.85,,ftln-2141,,,,F,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
w,,3.5.85,That,fs-rom-0351570,,that,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.85,same,fs-rom-0351590,,same,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.85,villain,fs-rom-0351610,,villain,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
pc,,3.5.85,",",fs-rom-0351620,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.85,Romeo,fs-rom-0351640,,Romeo,#n1-nn,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
pc,,3.5.85,.,fs-rom-0351650,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
sp,,,,sp-2142,{'#Juliet_Rom'},,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
stage,delivery,SD 3.5.86.0,,stg-2142.0,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,SD 3.5.86.0,",",fs-rom-0351670,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,SD 3.5.86.0,aside,fs-rom-0351690,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
l,,3.5.86,,ftln-2142,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
w,,3.5.86,Villain,fs-rom-0351700,,villain,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.86,and,fs-rom-0351720,,and,#cc,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.86,he,fs-rom-0351740,,he,#pns,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.86,be,fs-rom-0351760,,be,#vvb,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.86,many,fs-rom-0351780,,many,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.86,miles,fs-rom-0351800,,mile,#n2,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.86,asunder,fs-rom-0351820,,asunder,#av,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.86,.,fs-rom-0351830,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.86,—,fs-rom-0351840,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
l,,3.5.87,,ftln-2143,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
w,,3.5.87,God,fs-rom-0351850,,God,#n1-nn,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.87,pardon,fs-rom-0351870,,pardon,#vvb,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.87,him,fs-rom-0351890,,he,#pno,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.87,.,fs-rom-0351900,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.87,I,fs-rom-0351920,,i,#pns,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.87,do,fs-rom-0351940,,do,#vvb,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.87,with,fs-rom-0351960,,with,#acp-p,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.87,all,fs-rom-0351980,,all,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.87,my,fs-rom-0352000,,my,#po,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.87,heart,fs-rom-0352020,,heart,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.87,",",fs-rom-0352030,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
l,,3.5.88,,ftln-2144,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
w,,3.5.88,And,fs-rom-0352040,,and,#cc,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.88,yet,fs-rom-0352060,,yet,#av,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.88,no,fs-rom-0352080,,no,#d-x,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.88,man,fs-rom-0352100,,man,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.88,like,fs-rom-0352120,,like,#acp-p,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.88,he,fs-rom-0352140,,he,#pns,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.88,doth,fs-rom-0352160,,do,#vvz,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.88,grieve,fs-rom-0352180,,grieve,#vvi,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.88,my,fs-rom-0352200,,my,#po,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.88,heart,fs-rom-0352220,,heart,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.88,.,fs-rom-0352230,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
sp,,,,sp-2145,{'#LadyCapulet_Rom'},,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
l,,3.5.89,,ftln-2145,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
w,,3.5.89,That,fs-rom-0352270,,that,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.89,is,fs-rom-0352290,,be,#vvz,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.89,because,fs-rom-0352310,,because,#acp-cs,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.89,the,fs-rom-0352330,,the,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.89,traitor,fs-rom-0352350,,traitor,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.89,murderer,fs-rom-0352370,,murderer,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.89,lives,fs-rom-0352390,,live,#vvz,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
pc,,3.5.89,.,fs-rom-0352400,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
sp,,,,sp-2146,{'#Juliet_Rom'},,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
l,,3.5.90,,ftln-2146,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
w,,3.5.90,Ay,fs-rom-0352420,,ay,#uh,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.90,",",fs-rom-0352430,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.90,madam,fs-rom-0352450,,madam,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.90,",",fs-rom-0352460,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.90,from,fs-rom-0352480,,from,#acp-p,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.90,the,fs-rom-0352500,,the,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.90,reach,fs-rom-0352520,,reach,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.90,of,fs-rom-0352540,,of,#acp-p,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.90,these,fs-rom-0352560,,these,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.90,my,fs-rom-0352580,,my,#po,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.90,hands,fs-rom-0352600,,hand,#n2,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.90,.,fs-rom-0352610,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
l,,3.5.91,,ftln-2147,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
w,,3.5.91,Would,fs-rom-0352620,,will,#vmd,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.91,none,fs-rom-0352640,,none,#pi-x,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.91,but,fs-rom-0352660,,but,#acp-p,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.91,I,fs-rom-0352680,,i,#pns,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.91,might,fs-rom-0352700,,may,#vmd,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.91,venge,fs-rom-0352720,,venge,#vvi,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.91,my,fs-rom-0352740,,my,#po,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.91,cousin’s,fs-rom-0352760,,cousin,#n1g,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.91,death,fs-rom-0352780,,death,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
pc,,3.5.91,!,fs-rom-0352790,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#Juliet_Rom
sp,,,,sp-2148,{'#LadyCapulet_Rom'},,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
l,,3.5.92,,ftln-2148,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
w,,3.5.92,We,fs-rom-0352830,,we,#pns,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.92,will,fs-rom-0352850,,will,#vmb,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.92,have,fs-rom-0352870,,have,#vvi,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.92,vengeance,fs-rom-0352890,,vengeance,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.92,for,fs-rom-0352910,,for,#acp-p,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.92,it,fs-rom-0352930,,it,#pn,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
pc,,3.5.92,",",fs-rom-0352940,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.92,fear,fs-rom-0352960,,fear,#vvb,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.92,thou,fs-rom-0352980,,thou,#pns,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.92,not,fs-rom-0353000,,not,#xx,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
pc,,3.5.92,.,fs-rom-0353010,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
l,,3.5.93,,ftln-2149,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
w,,3.5.93,Then,fs-rom-0353020,,then,#av,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.93,weep,fs-rom-0353040,,weep,#vvb,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.93,no,fs-rom-0353060,,no,#av-x_d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.93,more,fs-rom-0353080,,more,#av-c_d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
pc,,3.5.93,.,fs-rom-0353090,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.93,I’ll,fs-rom-0353110,,i|will,#pns|vmb,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.93,send,fs-rom-0353130,,send,#vvi,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.93,to,fs-rom-0353150,,to,#acp-p,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.93,one,fs-rom-0353170,,one,#pi,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.93,in,fs-rom-0353190,,in,#acp-p,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.93,Mantua,fs-rom-0353210,,Mantua,#n1-nn,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
pc,,3.5.93,",",fs-rom-0353220,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
l,,3.5.94,,ftln-2150,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
w,,3.5.94,Where,fs-rom-0353230,,where,#crq-cs,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.94,that,fs-rom-0353250,,that,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.94,same,fs-rom-0353270,,same,#d,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.94,banished,fs-rom-0353290,,banish,#j_vn,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.94,runagate,fs-rom-0353310,,runagate,#n1,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.94,doth,fs-rom-0353330,,do,#vvz,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
w,,3.5.94,live,fs-rom-0353350,,live,#vvi,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
pc,,3.5.94,",",fs-rom-0353360,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
l,,3.5.95,,ftln-2151,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
w,,3.5.95,Shall,fs-rom-0353370,,shall,#vmb,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,#LadyCapulet_Rom
c,,, ,,,,,,,,3,5,#Juliet_Rom #LadyCapulet_Rom,100,
