tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.60,true,fs-wt-0185560,,true,#j,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.60,enough,fs-wt-0185580,,enough,#av_d,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
pc,,3.2.60,",",fs-wt-0185590,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
l,,3.2.61,,ftln-1262,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
w,,3.2.61,Though,fs-wt-0185600,,though,#cs,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.61,’tis,fs-wt-0185620,,it|be,#pn|vvz,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.61,a,fs-wt-0185640,,a,#d,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.61,saying,fs-wt-0185660,,say,#n1_vg,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
pc,,3.2.61,",",fs-wt-0185670,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.61,sir,fs-wt-0185690,,sir,#n1,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
pc,,3.2.61,",",fs-wt-0185700,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.61,not,fs-wt-0185720,,not,#xx,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.61,due,fs-wt-0185740,,due,#j,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.61,to,fs-wt-0185760,,to,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.61,me,fs-wt-0185780,,i,#pno,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
pc,,3.2.61,.,fs-wt-0185790,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
sp,,,,sp-1263,{'#Leontes_WT'},,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Leontes_WT
l,,3.2.62,,ftln-1263,,,,I,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Leontes_WT
w,,3.2.62,You,fs-wt-0185810,,you,#pn,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Leontes_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.62,will,fs-wt-0185830,,will,#vmb,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Leontes_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.62,not,fs-wt-0185850,,not,#xx,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Leontes_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.62,own,fs-wt-0185870,,own,#vvi,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Leontes_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.62,it,fs-wt-0185890,,it,#pn,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Leontes_WT
pc,,3.2.62,.,fs-wt-0185900,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Leontes_WT
sp,,,,sp-1264,{'#Hermione_WT'},,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
l,,3.2.63,,ftln-1264,,,,F,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
w,,3.2.63,More,fs-wt-0185920,,more,#d-c,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.63,than,fs-wt-0185940,,than,#cs,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.63,mistress,fs-wt-0185960,,mistress,#n1,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.63,of,fs-wt-0185980,,of,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
l,,3.2.64,,ftln-1265,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
w,,3.2.64,Which,fs-wt-0185990,,which,#crq-r,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.64,comes,fs-wt-0186010,,come,#vvz,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.64,to,fs-wt-0186030,,to,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.64,me,fs-wt-0186050,,i,#pno,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.64,in,fs-wt-0186070,,in,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.64,name,fs-wt-0186090,,name,#n1,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.64,of,fs-wt-0186110,,of,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.64,fault,fs-wt-0186130,,fault,#n1,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
pc,,3.2.64,",",fs-wt-0186140,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.64,I,fs-wt-0186160,,i,#pns,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.64,must,fs-wt-0186180,,must,#vmb,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.64,not,fs-wt-0186200,,not,#xx,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
l,,3.2.65,,ftln-1266,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
w,,3.2.65,At,fs-wt-0186210,,at,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.65,all,fs-wt-0186230,,all,#av_d,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.65,acknowledge,fs-wt-0186250,,acknowledge,#vvb,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
pc,,3.2.65,.,fs-wt-0186260,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.65,For,fs-wt-0186280,,for,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.65,Polixenes,fs-wt-0186300,,Polixenes,#n1-nn,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
pc,,3.2.65,",",fs-wt-0186310,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
l,,3.2.66,,ftln-1267,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
w,,3.2.66,With,fs-wt-0186320,,with,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.66,whom,fs-wt-0186340,,who,#crq-ro,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.66,I,fs-wt-0186360,,i,#pns,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.66,am,fs-wt-0186380,,be,#vvm,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.66,accused,fs-wt-0186400,,accuse,#vvn,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
pc,,3.2.66,",",fs-wt-0186410,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.66,I,fs-wt-0186430,,i,#pns,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.66,do,fs-wt-0186450,,do,#vvb,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.66,confess,fs-wt-0186470,,confess,#vvi,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
l,,3.2.67,,ftln-1268,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
w,,3.2.67,I,fs-wt-0186480,,i,#pns,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.67,loved,fs-wt-0186500,,love,#vvd,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.67,him,fs-wt-0186520,,he,#pno,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.67,as,fs-wt-0186540,,as,#acp-cs,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.67,in,fs-wt-0186560,,in,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.67,honor,fs-wt-0186580,,honour,#n1,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.67,he,fs-wt-0186600,,he,#pns,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.67,required,fs-wt-0186620,,require,#vvd,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
pc,,3.2.67,",",fs-wt-0186630,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
l,,3.2.68,,ftln-1269,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
w,,3.2.68,With,fs-wt-0186640,,with,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.68,such,fs-wt-0186660,,such,#d,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.68,a,fs-wt-0186680,,a,#d,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.68,kind,fs-wt-0186700,,kind,#n1,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.68,of,fs-wt-0186720,,of,#acp-p,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.68,love,fs-wt-0186740,,love,#n1,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.68,as,fs-wt-0186760,,as,#acp-cs,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
w,,3.2.68,might,fs-wt-0186780,,may,#vmd,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,#Hermione_WT
c,,, ,,,,,,,,3,2,#ATTENDANTS_WT #Hermione_WT #LADIES_WT #Leontes_WT #OFFICERS.0.1_WT #OFFICERS_WT #Paulina_WT,40,
