tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
w,,3.2.53,am,fs-r3-0300210,,be,#vvm,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.53,no,fs-r3-0300230,,no,#d-x,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.53,mourner,fs-r3-0300250,,mourner,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.53,for,fs-r3-0300270,,for,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.53,that,fs-r3-0300290,,that,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.53,news,fs-r3-0300310,,news,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.53,",",fs-r3-0300320,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.54,,ftln-1815,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.54,Because,fs-r3-0300330,,because,#acp-cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.54,they,fs-r3-0300350,,they,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.54,have,fs-r3-0300370,,have,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.54,been,fs-r3-0300390,,be,#vvn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.54,still,fs-r3-0300410,,still,#av,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.54,my,fs-r3-0300430,,my,#po,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.54,adversaries,fs-r3-0300450,,adversary,#n2,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.54,.,fs-r3-0300460,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.55,,ftln-1816,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.55,But,fs-r3-0300470,,but,#acp-cc,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.55,that,fs-r3-0300490,,that,#cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.55,I’ll,fs-r3-0300510,,i|will,#pns|vmb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.55,give,fs-r3-0300530,,give,#vvi,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.55,my,fs-r3-0300550,,my,#po,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.55,voice,fs-r3-0300570,,voice,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.55,on,fs-r3-0300590,,on,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.55,Richard’s,fs-r3-0300610,,Richard,#n1g-nn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.55,side,fs-r3-0300630,,side,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.56,,ftln-1817,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.56,To,fs-r3-0300640,,to,#acp-cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.56,bar,fs-r3-0300660,,bar,#vvi,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.56,my,fs-r3-0300680,,my,#po,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.56,master’s,fs-r3-0300700,,master,#n1g,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.56,heirs,fs-r3-0300720,,heir,#n2,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.56,in,fs-r3-0300740,,in,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.56,true,fs-r3-0300760,,true,#j,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.56,descent,fs-r3-0300780,,descent,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.56,",",fs-r3-0300790,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.57,,ftln-1818,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.57,God,fs-r3-0300800,,God,#n1-nn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.57,knows,fs-r3-0300820,,know,#vvz,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.57,I,fs-r3-0300840,,i,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.57,will,fs-r3-0300860,,will,#vmb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.57,not,fs-r3-0300880,,not,#xx,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.57,do,fs-r3-0300900,,do,#vvi,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.57,it,fs-r3-0300920,,it,#pn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.57,",",fs-r3-0300930,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.57,to,fs-r3-0300950,,to,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.57,the,fs-r3-0300970,,the,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.57,death,fs-r3-0300990,,death,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.57,.,fs-r3-0301000,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
sp,,,,sp-1819,{'#Catesby_R3'},,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
l,,3.2.58,,ftln-1819,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
w,,3.2.58,God,fs-r3-0301020,,God,#n1-nn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.58,keep,fs-r3-0301040,,keep,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.58,your,fs-r3-0301060,,your,#po,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.58,Lordship,fs-r3-0301080,,lordship,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.58,in,fs-r3-0301100,,in,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.58,that,fs-r3-0301120,,that,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.58,gracious,fs-r3-0301140,,gracious,#j,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.58,mind,fs-r3-0301160,,mind,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
pc,,3.2.58,.,fs-r3-0301170,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
sp,,,,sp-1820,{'#Hastings_3H6'},,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.59,,ftln-1820,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.59,But,fs-r3-0301190,,but,#acp-cc,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.59,I,fs-r3-0301210,,i,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.59,shall,fs-r3-0301230,,shall,#vmb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.59,laugh,fs-r3-0301250,,laugh,#vvi,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.59,at,fs-r3-0301270,,at,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.59,this,fs-r3-0301290,,this,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.59,a,fs-r3-0301310,,a,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.59,twelve-month,fs-r3-0301330,,twelvemonth,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.59,hence,fs-r3-0301350,,hence,#av,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.59,",",fs-r3-0301360,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.60,,ftln-1821,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.60,That,fs-r3-0301370,,that,#cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.60,they,fs-r3-0301390,,they,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.60,which,fs-r3-0301410,,which,#crq-r,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.60,brought,fs-r3-0301430,,bring,#vvd,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.60,me,fs-r3-0301450,,i,#pno,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.60,in,fs-r3-0301470,,in,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.60,my,fs-r3-0301490,,my,#po,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.60,master’s,fs-r3-0301510,,master,#n1g,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.60,hate,fs-r3-0301530,,hate,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.60,",",fs-r3-0301540,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.61,,ftln-1822,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.61,I,fs-r3-0301550,,i,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.61,live,fs-r3-0301570,,live,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.61,to,fs-r3-0301590,,to,#acp-cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.61,look,fs-r3-0301610,,look,#vvi,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.61,upon,fs-r3-0301630,,upon,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.61,their,fs-r3-0301650,,their,#po,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.61,tragedy,fs-r3-0301670,,tragedy,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.61,.,fs-r3-0301680,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.62,,ftln-1823,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.62,Well,fs-r3-0301690,,well,#uh_mi,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.62,",",fs-r3-0301700,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.62,Catesby,fs-r3-0301720,,Catesby,#n1-nn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.62,",",fs-r3-0301730,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.62,ere,fs-r3-0301750,,ere,#acp-cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.62,a,fs-r3-0301770,,a,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.62,fortnight,fs-r3-0301790,,fortnight,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.62,make,fs-r3-0301810,,make,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.62,me,fs-r3-0301830,,i,#pno,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.62,older,fs-r3-0301850,,old,#j-c,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.63,,ftln-1824,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.63,I’ll,fs-r3-0301860,,i|will,#pns|vmb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.63,send,fs-r3-0301880,,send,#vvi,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.63,some,fs-r3-0301900,,some,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.63,packing,fs-r3-0301920,,pack,#vvg,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.63,that,fs-r3-0301940,,that,#cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.63,yet,fs-r3-0301960,,yet,#av,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.63,think,fs-r3-0301980,,think,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.63,not,fs-r3-0302000,,not,#xx,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.63,on,fs-r3-0302020,,on,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.63,’t,fs-r3-0302040,,it,#pn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.63,.,fs-r3-0302050,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
sp,,,,sp-1825,{'#Catesby_R3'},,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
l,,3.2.64,,ftln-1825,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
w,,3.2.64,’Tis,fs-r3-0302070,,it|be,#pn|vvz,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.64,a,fs-r3-0302090,,a,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.64,vile,fs-r3-0302110,,vile,#j,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.64,thing,fs-r3-0302130,,thing,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.64,to,fs-r3-0302150,,to,#acp-cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.64,die,fs-r3-0302170,,die,#vvi,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
pc,,3.2.64,",",fs-r3-0302180,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.64,my,fs-r3-0302200,,my,#po,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.64,gracious,fs-r3-0302220,,gracious,#j,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.64,lord,fs-r3-0302240,,lord,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
pc,,3.2.64,",",fs-r3-0302250,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
l,,3.2.65,,ftln-1826,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
w,,3.2.65,When,fs-r3-0302260,,when,#crq-cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.65,men,fs-r3-0302280,,man,#n2,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.65,are,fs-r3-0302300,,be,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.65,unprepared,fs-r3-0302320,,unprepared,#j_vn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.65,and,fs-r3-0302340,,and,#cc,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.65,look,fs-r3-0302360,,look,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.65,not,fs-r3-0302380,,not,#xx,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.65,for,fs-r3-0302400,,for,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.65,it,fs-r3-0302420,,it,#pn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
pc,,3.2.65,.,fs-r3-0302430,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
sp,,,,sp-1827,{'#Hastings_3H6'},,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.66,,ftln-1827,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.66,O,fs-r3-0302450,,oh,#uh,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.66,monstrous,fs-r3-0302470,,monstrous,#j,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.66,",",fs-r3-0302480,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.66,monstrous,fs-r3-0302500,,monstrous,#j,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.66,!,fs-r3-0302510,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.66,And,fs-r3-0302530,,and,#cc,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.66,so,fs-r3-0302550,,so,#av,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.66,falls,fs-r3-0302570,,fall,#vvz,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.66,it,fs-r3-0302590,,it,#pn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
