tag,type,n,text,xml:id,who,ana,lemma,part,rendition,next,prev,act,scene,onstage,stagegroup_raw,speaker
pc,,1.1.95,",",fs-2h6-0015410,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.95,sat,fs-2h6-0015430,,#vvd,sit,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.95,in,fs-2h6-0015450,,#acp-p,in,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.95,the,fs-2h6-0015470,,#d,the,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.95,Council,fs-2h6-0015490,,#n1,Council,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.95,House,fs-2h6-0015510,,#n1,house,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
pc,,1.1.95,",",fs-2h6-0015520,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
l,,1.1.96,,ftln-0096,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
w,,1.1.96,Early,fs-2h6-0015530,,#av_j,early,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.96,and,fs-2h6-0015550,,#cc,and,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.96,late,fs-2h6-0015570,,#av_j,late,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
pc,,1.1.96,",",fs-2h6-0015580,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.96,debating,fs-2h6-0015600,,#vvg,debate,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.96,to,fs-2h6-0015620,,#acp-p,to,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.96,and,fs-2h6-0015640,,#cc,and,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.96,fro,fs-2h6-0015660,,#av,fro,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
l,,1.1.97,,ftln-0097,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
w,,1.1.97,How,fs-2h6-0015670,,#crq-cs,how,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.97,France,fs-2h6-0015690,,#n1-nn,France,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.97,and,fs-2h6-0015710,,#cc,and,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.97,Frenchmen,fs-2h6-0015730,,#n2-nn,Frenchman,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.97,might,fs-2h6-0015750,,#vmd,may,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.97,be,fs-2h6-0015770,,#vvi,be,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.97,kept,fs-2h6-0015790,,#vvn,keep,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.97,in,fs-2h6-0015810,,#acp-p,in,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.97,awe,fs-2h6-0015830,,#n1,awe,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
pc,,1.1.97,",",fs-2h6-0015840,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
l,,1.1.98,,ftln-0098,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
w,,1.1.98,And,fs-2h6-0015850,,#cc,and,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.98,had,fs-2h6-0015870,,#vvz,have,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.98,his,fs-2h6-0015890,,#po,his,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.98,Highness,fs-2h6-0015910,,#n1,highness,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.98,in,fs-2h6-0015930,,#acp-p,in,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.98,his,fs-2h6-0015950,,#po,his,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.98,infancy,fs-2h6-0015970,,#n1,infancy,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
l,,1.1.99,,ftln-0099,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
w,,1.1.99,Crowned,fs-2h6-0015980,,#vvn,crown,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.99,in,fs-2h6-0016000,,#acp-p,in,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.99,Paris,fs-2h6-0016020,,#n1-nn,Paris,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.99,in,fs-2h6-0016040,,#acp-p,in,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.99,despite,fs-2h6-0016060,,#n1,despite,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.99,of,fs-2h6-0016080,,#acp-p,of,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.99,foes,fs-2h6-0016100,,#n2,foe,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
pc,,1.1.99,?,fs-2h6-0016110,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
l,,1.1.100,,ftln-0100,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
w,,1.1.100,And,fs-2h6-0016120,,#cc,and,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.100,shall,fs-2h6-0016140,,#vmb,shall,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.100,these,fs-2h6-0016160,,#d,these,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.100,labors,fs-2h6-0016180,,#n2,labour,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.100,and,fs-2h6-0016200,,#cc,and,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.100,these,fs-2h6-0016220,,#d,these,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.100,honors,fs-2h6-0016240,,#n2,honour,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.100,die,fs-2h6-0016260,,#vvi,die,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
pc,,1.1.100,?,fs-2h6-0016270,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
l,,1.1.101,,ftln-0101,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
w,,1.1.101,Shall,fs-2h6-0016280,,#vmb,shall,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.101,Henry’s,fs-2h6-0016300,,#n1g-nn,Henry,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.101,conquest,fs-2h6-0016320,,#n1,conquest,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
pc,,1.1.101,",",fs-2h6-0016330,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.101,Bedford’s,fs-2h6-0016350,,#n1g-nn,Bedford,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.101,vigilance,fs-2h6-0016370,,#n1,vigilance,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
pc,,1.1.101,",",fs-2h6-0016380,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
l,,1.1.102,,ftln-0102,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
w,,1.1.102,Your,fs-2h6-0016390,,#po,your,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.102,deeds,fs-2h6-0016410,,#n2,deed,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.102,of,fs-2h6-0016430,,#acp-p,of,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.102,war,fs-2h6-0016450,,#n1,war,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
pc,,1.1.102,",",fs-2h6-0016460,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.102,and,fs-2h6-0016480,,#cc,and,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.102,all,fs-2h6-0016500,,#d,all,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.102,our,fs-2h6-0016520,,#po,our,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
w,,1.1.102,counsel,fs-2h6-0016540,,#n1,counsel,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,#Gloucester_2H4
c,,, ,,,,,,,,,1,1,#Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #Salisbury_2H6 #Somerset_1H6 #Warwick_2H6 #York_1H6,2,
