tag,type,n,text,xml:id,who,ana,lemma,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
w,,1.4.64,Let,fs-1h6-0084790,,#vvb,let,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.64,me,fs-1h6-0084810,,#pno,i,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.64,have,fs-1h6-0084830,,#vvi,have,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.64,your,fs-1h6-0084850,,#po,your,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.64,express,fs-1h6-0084870,,#j,express,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.64,opinions,fs-1h6-0084890,,#n2,opinion,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
l,,1.4.65,,ftln-0490,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
w,,1.4.65,Where,fs-1h6-0084900,,#crq-q,where,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.65,is,fs-1h6-0084920,,#vvz,be,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.65,best,fs-1h6-0084940,,#j-s,best,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.65,place,fs-1h6-0084960,,#n1,place,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.65,to,fs-1h6-0084980,,#acp-cs,to,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.65,make,fs-1h6-0085000,,#vvi,make,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.65,our,fs-1h6-0085020,,#po,our,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.65,batt’ry,fs-1h6-0085040,,#n1,battery,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.65,next,fs-1h6-0085060,,#ord,next,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
pc,,1.4.65,?,fs-1h6-0085070,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
sp,,,,sp-0491,{'#Gargrave_1H6'},,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
l,,1.4.66,,ftln-0491,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
w,,1.4.66,I,fs-1h6-0085090,,#pns,i,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.66,think,fs-1h6-0085110,,#vvb,think,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.66,at,fs-1h6-0085130,,#acp-p,at,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.66,the,fs-1h6-0085150,,#d,the,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.66,north,fs-1h6-0085170,,#n1,north,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.66,gate,fs-1h6-0085190,,#n1,gate,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
pc,,1.4.66,",",fs-1h6-0085200,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.66,for,fs-1h6-0085220,,#acp-cs,for,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.66,there,fs-1h6-0085240,,#acp-av,there,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.66,stands,fs-1h6-0085260,,#vvz,stand,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.66,lords,fs-1h6-0085280,,#n2,lord,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
pc,,1.4.66,.,fs-1h6-0085290,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Gargrave_1H6
sp,,,,sp-0492,{'#Glansdale_1H6'},,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
l,,1.4.67,,ftln-0492,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
w,,1.4.67,And,fs-1h6-0085310,,#cc,and,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.67,I,fs-1h6-0085330,,#pns,i,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
pc,,1.4.67,",",fs-1h6-0085340,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.67,here,fs-1h6-0085360,,#av,here,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
pc,,1.4.67,",",fs-1h6-0085370,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.67,at,fs-1h6-0085390,,#acp-p,at,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.67,the,fs-1h6-0085410,,#d,the,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.67,bulwark,fs-1h6-0085430,,#n1,bulwark,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.67,of,fs-1h6-0085450,,#acp-p,of,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.67,the,fs-1h6-0085470,,#d,the,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.67,bridge,fs-1h6-0085490,,#n1,bridge,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
pc,,1.4.67,.,fs-1h6-0085500,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Glansdale_1H6
sp,,,,sp-0493,{'#Talbot_1H6'},,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
l,,1.4.68,,ftln-0493,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
w,,1.4.68,For,fs-1h6-0085520,,#acp-p,for,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.68,aught,fs-1h6-0085540,,#pi,aught,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.68,I,fs-1h6-0085560,,#pns,i,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.68,see,fs-1h6-0085580,,#vvb,see,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
pc,,1.4.68,",",fs-1h6-0085590,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.68,this,fs-1h6-0085610,,#d,this,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.68,city,fs-1h6-0085630,,#n1,city,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.68,must,fs-1h6-0085650,,#vmb,must,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.68,be,fs-1h6-0085670,,#vvi,be,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.68,famished,fs-1h6-0085690,,#vvn,famish,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
l,,1.4.69,,ftln-0494,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
w,,1.4.69,Or,fs-1h6-0085700,,#cc,or,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.69,with,fs-1h6-0085720,,#acp-p,with,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.69,light,fs-1h6-0085740,,#j,light,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.69,skirmishes,fs-1h6-0085760,,#n2,skirmish,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.69,enfeeblèd,fs-1h6-0085780,,#vvn,enfeeble,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
pc,,1.4.69,.,fs-1h6-0085790,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Talbot_1H6
stage,business,SD 1.4.69.1,,stg-0494.1,"{'#Gargrave_1H6', '#Boy_1H6', '#MasterGunner_1H6', '#Salisbury_1H6'}",,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,SD 1.4.69.1,Here,fs-1h6-0085800,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,SD 1.4.69.1,they,fs-1h6-0085820,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,SD 1.4.69.1,shoot,fs-1h6-0085840,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
pc,,SD 1.4.69.1,",",fs-1h6-0085850,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,SD 1.4.69.1,and,fs-1h6-0085870,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,SD 1.4.69.1,Salisbury,fs-1h6-0085890,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,SD 1.4.69.1,and,fs-1h6-0085900,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,SD 1.4.69.1,Gargrave,fs-1h6-0085920,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,SD 1.4.69.1,fall,fs-1h6-0085940,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,SD 1.4.69.1,down,fs-1h6-0085960,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
pc,,SD 1.4.69.1,.,fs-1h6-0085970,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
sp,,,,sp-0495,{'#Salisbury_1H6'},,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
l,,1.4.70,,ftln-0495,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
w,,1.4.70,O,fs-1h6-0085990,,#uh,oh,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.70,Lord,fs-1h6-0086010,,#n1,lord,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
pc,,1.4.70,",",fs-1h6-0086020,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.70,have,fs-1h6-0086040,,#vvb,have,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
w,,1.4.70,mercy,fs-1h6-0086060,,#n1,mercy,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,#Salisbury_1H6
c,,, ,,,,,,,,1,4,#ATTENDANTS.ENGLISH_1H6 #Gargrave_1H6 #Glansdale_1H6 #Salisbury_1H6 #Talbot_1H6,35,
