node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Armado_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#Armado_LLL,#Princess_LLL,5,5,2,63,96,18,63
#Armado_LLL,#Rosaline_LLL,5,5,2,63,96,18,63
#Armado_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Berowne_LLL,#Armado_LLL,5,5,2,63,96,18,63
#Berowne_LLL,#Boy_LLL,6,5,2,63,96,18,63
#Berowne_LLL,#Boyet_LLL,21,5,2,63,96,18,63
#Berowne_LLL,#Costard_LLL,13,5,2,63,96,18,63
#Berowne_LLL,#Dumaine_LLL,25,5,2,63,96,18,63
#Berowne_LLL,#Holofernes_LLL,2,5,2,63,96,18,63
#Berowne_LLL,#Katherine_LLL,20,5,2,63,96,18,63
#Berowne_LLL,#King_LLL,27,5,2,63,96,18,63
#Berowne_LLL,#Longaville_LLL,26,5,2,63,96,18,63
#Berowne_LLL,#Marcade_LLL,4,5,2,63,96,18,63
#Berowne_LLL,#Maria_LLL,20,5,2,63,96,18,63
#Berowne_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#Berowne_LLL,#Princess_LLL,20,5,2,63,96,18,63
#Berowne_LLL,#Rosaline_LLL,20,5,2,63,96,18,63
#Berowne_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Boy_LLL,#Boyet_LLL,6,5,2,63,96,18,63
#Boy_LLL,#Holofernes_LLL,3,5,2,63,96,18,63
#Boy_LLL,#Katherine_LLL,6,5,2,63,96,18,63
#Boy_LLL,#Marcade_LLL,2,5,2,63,96,18,63
#Boy_LLL,#Maria_LLL,6,5,2,63,96,18,63
#Boy_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#Boy_LLL,#Princess_LLL,6,5,2,63,96,18,63
#Boy_LLL,#Rosaline_LLL,6,5,2,63,96,18,63
#Boy_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Boyet_LLL,#Holofernes_LLL,2,5,2,63,96,18,63
#Boyet_LLL,#Katherine_LLL,29,5,2,63,96,18,63
#Boyet_LLL,#Marcade_LLL,4,5,2,63,96,18,63
#Boyet_LLL,#Maria_LLL,31,5,2,63,96,18,63
#Boyet_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#Boyet_LLL,#Princess_LLL,29,5,2,63,96,18,63
#Boyet_LLL,#Rosaline_LLL,30,5,2,63,96,18,63
#Boyet_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Costard_LLL,#Armado_LLL,7,5,2,63,96,18,63
#Costard_LLL,#Boy_LLL,10,5,2,63,96,18,63
#Costard_LLL,#Boyet_LLL,12,5,2,63,96,18,63
#Costard_LLL,#Holofernes_LLL,4,5,2,63,96,18,63
#Costard_LLL,#Katherine_LLL,10,5,2,63,96,18,63
#Costard_LLL,#Marcade_LLL,2,5,2,63,96,18,63
#Costard_LLL,#Maria_LLL,12,5,2,63,96,18,63
#Costard_LLL,#Nathaniel_LLL,4,5,2,63,96,18,63
#Costard_LLL,#Princess_LLL,10,5,2,63,96,18,63
#Costard_LLL,#Rosaline_LLL,11,5,2,63,96,18,63
#Costard_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Dumaine_LLL,#Armado_LLL,5,5,2,63,96,18,63
#Dumaine_LLL,#Boy_LLL,6,5,2,63,96,18,63
#Dumaine_LLL,#Boyet_LLL,20,5,2,63,96,18,63
#Dumaine_LLL,#Costard_LLL,11,5,2,63,96,18,63
#Dumaine_LLL,#Holofernes_LLL,2,5,2,63,96,18,63
#Dumaine_LLL,#Katherine_LLL,19,5,2,63,96,18,63
#Dumaine_LLL,#King_LLL,25,5,2,63,96,18,63
#Dumaine_LLL,#Longaville_LLL,25,5,2,63,96,18,63
#Dumaine_LLL,#Marcade_LLL,4,5,2,63,96,18,63
#Dumaine_LLL,#Maria_LLL,19,5,2,63,96,18,63
#Dumaine_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#Dumaine_LLL,#Princess_LLL,19,5,2,63,96,18,63
#Dumaine_LLL,#Rosaline_LLL,19,5,2,63,96,18,63
#Dumaine_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Holofernes_LLL,#Marcade_LLL,1,5,2,63,96,18,63
#Holofernes_LLL,#Nathaniel_LLL,6,5,2,63,96,18,63
#Holofernes_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Katherine_LLL,#Holofernes_LLL,2,5,2,63,96,18,63
#Katherine_LLL,#Marcade_LLL,4,5,2,63,96,18,63
#Katherine_LLL,#Maria_LLL,32,5,2,63,96,18,63
#Katherine_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#Katherine_LLL,#Princess_LLL,32,5,2,63,96,18,63
#Katherine_LLL,#Rosaline_LLL,32,5,2,63,96,18,63
#Katherine_LLL,#Spring_LLL,0,5,2,63,96,18,63
#King_LLL,#Armado_LLL,5,5,2,63,96,18,63
#King_LLL,#Boy_LLL,6,5,2,63,96,18,63
#King_LLL,#Boyet_LLL,19,5,2,63,96,18,63
#King_LLL,#Costard_LLL,11,5,2,63,96,18,63
#King_LLL,#Holofernes_LLL,2,5,2,63,96,18,63
#King_LLL,#Katherine_LLL,18,5,2,63,96,18,63
#King_LLL,#Longaville_LLL,26,5,2,63,96,18,63
#King_LLL,#Marcade_LLL,4,5,2,63,96,18,63
#King_LLL,#Maria_LLL,18,5,2,63,96,18,63
#King_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#King_LLL,#Princess_LLL,18,5,2,63,96,18,63
#King_LLL,#Rosaline_LLL,18,5,2,63,96,18,63
#King_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Longaville_LLL,#Armado_LLL,5,5,2,63,96,18,63
#Longaville_LLL,#Boy_LLL,6,5,2,63,96,18,63
#Longaville_LLL,#Boyet_LLL,20,5,2,63,96,18,63
#Longaville_LLL,#Costard_LLL,11,5,2,63,96,18,63
#Longaville_LLL,#Holofernes_LLL,2,5,2,63,96,18,63
#Longaville_LLL,#Katherine_LLL,19,5,2,63,96,18,63
#Longaville_LLL,#Marcade_LLL,4,5,2,63,96,18,63
#Longaville_LLL,#Maria_LLL,19,5,2,63,96,18,63
#Longaville_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#Longaville_LLL,#Princess_LLL,19,5,2,63,96,18,63
#Longaville_LLL,#Rosaline_LLL,19,5,2,63,96,18,63
#Longaville_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Marcade_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Maria_LLL,#Holofernes_LLL,2,5,2,63,96,18,63
#Maria_LLL,#Marcade_LLL,4,5,2,63,96,18,63
#Maria_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#Maria_LLL,#Princess_LLL,32,5,2,63,96,18,63
#Maria_LLL,#Rosaline_LLL,33,5,2,63,96,18,63
#Maria_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Nathaniel_LLL,#Marcade_LLL,1,5,2,63,96,18,63
#Nathaniel_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Princess_LLL,#Holofernes_LLL,2,5,2,63,96,18,63
#Princess_LLL,#Marcade_LLL,4,5,2,63,96,18,63
#Princess_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#Princess_LLL,#Rosaline_LLL,32,5,2,63,96,18,63
#Princess_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Rosaline_LLL,#Holofernes_LLL,2,5,2,63,96,18,63
#Rosaline_LLL,#Marcade_LLL,4,5,2,63,96,18,63
#Rosaline_LLL,#Nathaniel_LLL,2,5,2,63,96,18,63
#Rosaline_LLL,#Spring_LLL,0,5,2,63,96,18,63
#Armado_LLL,#Boy_LLL,10,5,2,64,122,18,64
#Armado_LLL,#Boyet_LLL,6,5,2,64,122,18,64
#Armado_LLL,#Holofernes_LLL,3,5,2,64,122,18,64
#Armado_LLL,#Katherine_LLL,6,5,2,64,122,18,64
#Armado_LLL,#Marcade_LLL,4,5,2,64,122,18,64
#Armado_LLL,#Maria_LLL,6,5,2,64,122,18,64
#Armado_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#Armado_LLL,#Princess_LLL,6,5,2,64,122,18,64
#Armado_LLL,#Rosaline_LLL,6,5,2,64,122,18,64
#Armado_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Armado_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Berowne_LLL,#Armado_LLL,6,5,2,64,122,18,64
#Berowne_LLL,#Boy_LLL,7,5,2,64,122,18,64
#Berowne_LLL,#Boyet_LLL,22,5,2,64,122,18,64
#Berowne_LLL,#Costard_LLL,14,5,2,64,122,18,64
#Berowne_LLL,#Dumaine_LLL,26,5,2,64,122,18,64
#Berowne_LLL,#Holofernes_LLL,3,5,2,64,122,18,64
#Berowne_LLL,#Katherine_LLL,21,5,2,64,122,18,64
#Berowne_LLL,#King_LLL,28,5,2,64,122,18,64
#Berowne_LLL,#Longaville_LLL,27,5,2,64,122,18,64
#Berowne_LLL,#Marcade_LLL,5,5,2,64,122,18,64
#Berowne_LLL,#Maria_LLL,21,5,2,64,122,18,64
#Berowne_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#Berowne_LLL,#Princess_LLL,21,5,2,64,122,18,64
#Berowne_LLL,#Rosaline_LLL,21,5,2,64,122,18,64
#Berowne_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Berowne_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Boy_LLL,#Boyet_LLL,7,5,2,64,122,18,64
#Boy_LLL,#Holofernes_LLL,4,5,2,64,122,18,64
#Boy_LLL,#Katherine_LLL,7,5,2,64,122,18,64
#Boy_LLL,#Marcade_LLL,3,5,2,64,122,18,64
#Boy_LLL,#Maria_LLL,7,5,2,64,122,18,64
#Boy_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#Boy_LLL,#Princess_LLL,7,5,2,64,122,18,64
#Boy_LLL,#Rosaline_LLL,7,5,2,64,122,18,64
#Boy_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Boy_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Boyet_LLL,#Holofernes_LLL,3,5,2,64,122,18,64
#Boyet_LLL,#Katherine_LLL,30,5,2,64,122,18,64
#Boyet_LLL,#Marcade_LLL,5,5,2,64,122,18,64
#Boyet_LLL,#Maria_LLL,32,5,2,64,122,18,64
#Boyet_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#Boyet_LLL,#Princess_LLL,30,5,2,64,122,18,64
#Boyet_LLL,#Rosaline_LLL,31,5,2,64,122,18,64
#Boyet_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Boyet_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Costard_LLL,#Armado_LLL,8,5,2,64,122,18,64
#Costard_LLL,#Boy_LLL,11,5,2,64,122,18,64
#Costard_LLL,#Boyet_LLL,13,5,2,64,122,18,64
#Costard_LLL,#Holofernes_LLL,5,5,2,64,122,18,64
#Costard_LLL,#Katherine_LLL,11,5,2,64,122,18,64
#Costard_LLL,#Marcade_LLL,3,5,2,64,122,18,64
#Costard_LLL,#Maria_LLL,13,5,2,64,122,18,64
#Costard_LLL,#Nathaniel_LLL,5,5,2,64,122,18,64
#Costard_LLL,#Princess_LLL,11,5,2,64,122,18,64
#Costard_LLL,#Rosaline_LLL,12,5,2,64,122,18,64
#Costard_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Costard_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Dumaine_LLL,#Armado_LLL,6,5,2,64,122,18,64
#Dumaine_LLL,#Boy_LLL,7,5,2,64,122,18,64
#Dumaine_LLL,#Boyet_LLL,21,5,2,64,122,18,64
#Dumaine_LLL,#Costard_LLL,12,5,2,64,122,18,64
#Dumaine_LLL,#Holofernes_LLL,3,5,2,64,122,18,64
#Dumaine_LLL,#Katherine_LLL,20,5,2,64,122,18,64
#Dumaine_LLL,#King_LLL,26,5,2,64,122,18,64
#Dumaine_LLL,#Longaville_LLL,26,5,2,64,122,18,64
#Dumaine_LLL,#Marcade_LLL,5,5,2,64,122,18,64
#Dumaine_LLL,#Maria_LLL,20,5,2,64,122,18,64
#Dumaine_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#Dumaine_LLL,#Princess_LLL,20,5,2,64,122,18,64
#Dumaine_LLL,#Rosaline_LLL,20,5,2,64,122,18,64
#Dumaine_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Dumaine_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Holofernes_LLL,#Marcade_LLL,2,5,2,64,122,18,64
#Holofernes_LLL,#Nathaniel_LLL,7,5,2,64,122,18,64
#Holofernes_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Holofernes_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Katherine_LLL,#Holofernes_LLL,3,5,2,64,122,18,64
#Katherine_LLL,#Marcade_LLL,5,5,2,64,122,18,64
#Katherine_LLL,#Maria_LLL,33,5,2,64,122,18,64
#Katherine_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#Katherine_LLL,#Princess_LLL,33,5,2,64,122,18,64
#Katherine_LLL,#Rosaline_LLL,33,5,2,64,122,18,64
#Katherine_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Katherine_LLL,#Winter_LLL,0,5,2,64,122,18,64
#King_LLL,#Armado_LLL,6,5,2,64,122,18,64
#King_LLL,#Boy_LLL,7,5,2,64,122,18,64
#King_LLL,#Boyet_LLL,20,5,2,64,122,18,64
#King_LLL,#Costard_LLL,12,5,2,64,122,18,64
#King_LLL,#Holofernes_LLL,3,5,2,64,122,18,64
#King_LLL,#Katherine_LLL,19,5,2,64,122,18,64
#King_LLL,#Longaville_LLL,27,5,2,64,122,18,64
#King_LLL,#Marcade_LLL,5,5,2,64,122,18,64
#King_LLL,#Maria_LLL,19,5,2,64,122,18,64
#King_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#King_LLL,#Princess_LLL,19,5,2,64,122,18,64
#King_LLL,#Rosaline_LLL,19,5,2,64,122,18,64
#King_LLL,#Spring_LLL,1,5,2,64,122,18,64
#King_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Longaville_LLL,#Armado_LLL,6,5,2,64,122,18,64
#Longaville_LLL,#Boy_LLL,7,5,2,64,122,18,64
#Longaville_LLL,#Boyet_LLL,21,5,2,64,122,18,64
#Longaville_LLL,#Costard_LLL,12,5,2,64,122,18,64
#Longaville_LLL,#Holofernes_LLL,3,5,2,64,122,18,64
#Longaville_LLL,#Katherine_LLL,20,5,2,64,122,18,64
#Longaville_LLL,#Marcade_LLL,5,5,2,64,122,18,64
#Longaville_LLL,#Maria_LLL,20,5,2,64,122,18,64
#Longaville_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#Longaville_LLL,#Princess_LLL,20,5,2,64,122,18,64
#Longaville_LLL,#Rosaline_LLL,20,5,2,64,122,18,64
#Longaville_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Longaville_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Marcade_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Marcade_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Maria_LLL,#Holofernes_LLL,3,5,2,64,122,18,64
#Maria_LLL,#Marcade_LLL,5,5,2,64,122,18,64
#Maria_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#Maria_LLL,#Princess_LLL,33,5,2,64,122,18,64
#Maria_LLL,#Rosaline_LLL,34,5,2,64,122,18,64
#Maria_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Maria_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Nathaniel_LLL,#Marcade_LLL,2,5,2,64,122,18,64
#Nathaniel_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Nathaniel_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Princess_LLL,#Holofernes_LLL,3,5,2,64,122,18,64
#Princess_LLL,#Marcade_LLL,5,5,2,64,122,18,64
#Princess_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#Princess_LLL,#Rosaline_LLL,33,5,2,64,122,18,64
#Princess_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Princess_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Rosaline_LLL,#Holofernes_LLL,3,5,2,64,122,18,64
#Rosaline_LLL,#Marcade_LLL,5,5,2,64,122,18,64
#Rosaline_LLL,#Nathaniel_LLL,3,5,2,64,122,18,64
#Rosaline_LLL,#Spring_LLL,1,5,2,64,122,18,64
#Rosaline_LLL,#Winter_LLL,0,5,2,64,122,18,64
#Spring_LLL,#Winter_LLL,0,5,2,64,122,18,64
