node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Borachio_Ado,#Verges_Ado,2,4,2,51,181,21,51
#Borachio_Ado,#WATCHMEN.1_Ado,4,4,2,51,181,21,51
#Borachio_Ado,#WATCHMEN.2_Ado,3,4,2,51,181,21,51
#Borachio_Ado,#WATCHMEN.Seacoal_Ado,4,4,2,51,181,21,51
#Conrade_Ado,#Borachio_Ado,5,4,2,51,181,21,51
#Conrade_Ado,#Dogberry_Ado,2,4,2,51,181,21,51
#Conrade_Ado,#Verges_Ado,2,4,2,51,181,21,51
#Conrade_Ado,#WATCHMEN.1_Ado,4,4,2,51,181,21,51
#Conrade_Ado,#WATCHMEN.2_Ado,3,4,2,51,181,21,51
#Conrade_Ado,#WATCHMEN.Seacoal_Ado,4,4,2,51,181,21,51
#Dogberry_Ado,#Verges_Ado,6,4,2,51,181,21,51
#Dogberry_Ado,#WATCHMEN.1_Ado,3,4,2,51,181,21,51
#Dogberry_Ado,#WATCHMEN.2_Ado,3,4,2,51,181,21,51
#Dogberry_Ado,#WATCHMEN.Seacoal_Ado,3,4,2,51,181,21,51
#Verges_Ado,#WATCHMEN.1_Ado,3,4,2,51,181,21,51
#Verges_Ado,#WATCHMEN.2_Ado,3,4,2,51,181,21,51
#Verges_Ado,#WATCHMEN.Seacoal_Ado,3,4,2,51,181,21,51
#WATCHMEN.1_Ado,#WATCHMEN.2_Ado,4,4,2,51,181,21,51
#WATCHMEN.1_Ado,#WATCHMEN.Seacoal_Ado,5,4,2,51,181,21,51
#WATCHMEN.2_Ado,#WATCHMEN.Seacoal_Ado,4,4,2,51,181,21,51
#Leonato_Ado,#LeonatosBrother_Ado,4,5,1,52,349,46,52
#Claudio_Ado,#DonPedro_Ado,13,5,1,53,534,76,53
#Claudio_Ado,#LeonatosBrother_Ado,1,5,1,53,534,76,53
#DonPedro_Ado,#LeonatosBrother_Ado,1,5,1,53,534,76,53
#Leonato_Ado,#Claudio_Ado,9,5,1,53,534,76,53
#Leonato_Ado,#DonPedro_Ado,10,5,1,53,534,76,53
