tag,type,n,text,xml:id,who,ana,lemma,facs,part,rendition,prev,next,act,scene,onstage,stagegroup_raw,speaker
w,,3.4.11,th’,fs-mac-0180790,,#d,the,mac.3.4.1267,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.11,midst,fs-mac-0180810,,#n1,midst,mac.3.4.1267,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
pc,,3.4.11,.,fs-mac-0180820,,,,mac.3.4.1267,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
l,,3.4.12,,ftln-1222,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
w,,3.4.12,Be,fs-mac-0180830,,#vvb,be,mac.3.4.1268,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.12,large,fs-mac-0180850,,#j,large,mac.3.4.1268,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.12,in,fs-mac-0180870,,#acp-p,in,mac.3.4.1268,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.12,mirth,fs-mac-0180890,,#n1,mirth,mac.3.4.1268,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
pc,,3.4.12,.,fs-mac-0180900,,,,mac.3.4.1268,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.12,Anon,fs-mac-0180920,,#av,anon,mac.3.4.1268,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.12,we’ll,fs-mac-0180940,,#pns|vmb,we|will,mac.3.4.1268,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.12,drink,fs-mac-0180960,,#vvi,drink,mac.3.4.1268,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.12,a,fs-mac-0180980,,#d,a,mac.3.4.1268,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.12,measure,fs-mac-0181000,,#n1,measure,mac.3.4.1268,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
l,,3.4.13,,ftln-1223,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
w,,3.4.13,The,fs-mac-0181010,,#d,the,mac.3.4.1269,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.13,table,fs-mac-0181030,,#n1,table,mac.3.4.1269,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.13,round,fs-mac-0181050,,#av_j,round,mac.3.4.1269,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
pc,,3.4.13,.,fs-mac-0181060,,,,mac.3.4.1269,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
stage,business,SD 3.4.13,,stg-1223,{'#Macbeth_Mac'},,,,,inline,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,SD 3.4.13,He,fs-mac-0181080,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,SD 3.4.13,approaches,fs-mac-0181082,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,SD 3.4.13,the,fs-mac-0181100,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,SD 3.4.13,Murderer,fs-mac-0181120,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
pc,,SD 3.4.13,.,fs-mac-0181130,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.13,There’s,fs-mac-0181150,,#acp-av|vvz,there|be,mac.3.4.1269,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.14,blood,fs-mac-0181160,,#n1,blood,mac.3.4.1269,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.14,upon,fs-mac-0181180,,#acp-p,upon,mac.3.4.1269,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.14,thy,fs-mac-0181200,,#po,thy,mac.3.4.1269,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.14,face,fs-mac-0181220,,#n1,face,mac.3.4.1269,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
pc,,3.4.14,.,fs-mac-0181230,,,,mac.3.4.1269,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
sp,,,,sp-1225,{'#MURDERERS.1_Mac'},,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
l,,3.4.15,,ftln-1225,,#short,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
w,,3.4.15,’Tis,fs-mac-0181250,,#pn|vvz,it|be,mac.3.4.1270,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.15,Banquo’s,fs-mac-0181270,,#n1g-nn,Banquo,mac.3.4.1270,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.15,then,fs-mac-0181290,,#av,then,mac.3.4.1270,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
pc,,3.4.15,.,fs-mac-0181300,,,,mac.3.4.1270,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
sp,,,,sp-1226,{'#Macbeth_Mac'},,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
l,,3.4.16,,ftln-1226,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
w,,3.4.16,’Tis,fs-mac-0181320,,#pn|vvz,it|be,mac.3.4.1271,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.16,better,fs-mac-0181340,,#j-c,better,mac.3.4.1271,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.16,thee,fs-mac-0181360,,#pno,thou,mac.3.4.1271,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.16,without,fs-mac-0181380,,#acp-av,without,mac.3.4.1271,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.16,than,fs-mac-0181400,,#cs,than,mac.3.4.1271,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.16,he,fs-mac-0181420,,#pns,he,mac.3.4.1271,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.16,within,fs-mac-0181440,,#acp-av,within,mac.3.4.1271,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
pc,,3.4.16,.,fs-mac-0181450,,,,mac.3.4.1271,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
l,,3.4.17,,ftln-1227,,#short,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
w,,3.4.17,Is,fs-mac-0181460,,#vvz,be,mac.3.4.1272,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.17,he,fs-mac-0181480,,#pns,he,mac.3.4.1272,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.17,dispatched,fs-mac-0181500,,#vvn,dispatch,mac.3.4.1272,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
pc,,3.4.17,?,fs-mac-0181510,,,,mac.3.4.1272,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
sp,,,,sp-1228,{'#MURDERERS.1_Mac'},,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
l,,3.4.18,,ftln-1228,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
w,,3.4.18,My,fs-mac-0181530,,#po,my,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.18,lord,fs-mac-0181550,,#n1,lord,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
pc,,3.4.18,",",fs-mac-0181560,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.18,his,fs-mac-0181580,,#po,his,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.18,throat,fs-mac-0181600,,#n1,throat,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.18,is,fs-mac-0181620,,#vvz,be,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.18,cut,fs-mac-0181640,,#vvn,cut,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
pc,,3.4.18,.,fs-mac-0181650,,,,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.18,That,fs-mac-0181670,,#cs,that,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.18,I,fs-mac-0181690,,#pns,i,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.18,did,fs-mac-0181710,,#vvd,do,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.18,for,fs-mac-0181730,,#acp-p,for,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.18,him,fs-mac-0181750,,#pno,he,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
pc,,3.4.18,.,fs-mac-0181760,,,,mac.3.4.1273,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#MURDERERS.1_Mac
sp,,,,sp-1229,{'#Macbeth_Mac'},,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
l,,3.4.19,,ftln-1229,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
w,,3.4.19,Thou,fs-mac-0181780,,#pns,thou,mac.3.4.1274,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.19,art,fs-mac-0181800,,#vv2,be,mac.3.4.1274,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.19,the,fs-mac-0181820,,#d,the,mac.3.4.1274,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.19,best,fs-mac-0181840,,#j-s,best,mac.3.4.1274,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.19,o’,fs-mac-0181860,,#acp-p,of,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.19,th’,fs-mac-0181880,,#d,the,mac.3.4.1274,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
c,,, ,,,,,,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,
w,,3.4.19,cutthroats,fs-mac-0181900,,#n2,cutthroat,mac.3.4.1274,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
pc,,3.4.19,",",fs-mac-0181910,,,,mac.3.4.1274,,,,,3,4,#ATTENDANTS_Mac #LadyMacbeth_Mac #Lennox_Mac #MURDERERS.1_Mac #Macbeth_Mac #Ross_Mac,73,#Macbeth_Mac
